customer_id,first_name,last_name,company,kind,job_count,first_job,last_job,addresses
cus_91436408fd4a4e5482ae0af8af53f68b,Sidney,Kirby,,homeowner,4,2026-06-02T14:00:00Z,2026-08-25T16:00:00Z,824 Plumeria Cove Blvd Hialeah FL 33154 | 304 68th St Hialeah FL 33154 | 31 Firebush Way Miami Springs FL 33194
cus_69ddd7a3c00742e7ac8d2788eac39afa,Joel,Mills,,homeowner,4,2026-08-23T17:00:00Z,2026-08-24T19:00:00Z,10 Sabal Isle St Coral Gables FL 33162 | 392 Sanddollar Cay Dr Coral Gables FL 33162
cus_b28f89d47eb34e9e90c51fad5d5e06fa,Josie,Rowe,,homeowner,4,2026-06-26T20:00:00Z,2026-08-23T23:00:00Z,1432 Flamingo Harbor Cir E Miami Beach FL 33182 | 1432 Flamingo Harbor Circle East Key Biscayne FL 33182
cus_b2e706dd738145ceaf747ec7564ab67d,Lighthouse,Hospitality,,homeowner,4,2026-07-24T15:00:00Z,2026-08-12T13:00:00Z,5403 North Orchid Isle Drive Key Biscayne FL 33182 | Firebush Pointe 2 Unit 4362 Key Biscayne FL 33182 | 4835 Ixora Key Dr Miami Beach FL 33182 | 5177 Grouper Ridge Dr Miami Beach FL 33182
cus_982245cacaf34c45a8b2fa9ece640ced,Edward,McGuire,,homeowner,4,2026-05-28T19:30:00Z,2026-08-10T23:00:00Z,207 Orchid Terrace Ave Coral Gables FL 33162
cus_a5b946798d624c779095433ebd4d8474,Theo,Fleming,,homeowner,4,2026-06-22T20:00:00Z,2026-08-07T16:00:00Z,36 Skimmer Cay Ct Coral Gables FL 33162
cus_8040a9d94ccb45b6ad40c6974c54d457,Pedro,Norton,,homeowner,4,2026-07-25T17:00:00Z,2026-08-01T23:00:00Z,186 Mangrove Glen Boulevard Coral Gables FL 33162
cus_aa613ffecdff4ce18587d21bb3fdacc7,,,Windward Hospitality,business,4,2026-06-25T21:00:00Z,2026-08-01T18:00:00Z,1002 Bayfront Hwy 1015 Miami Beach FL 33182 | 1002 Bayfront Hwy 111 Miami Beach FL 33182 | Sabal Shores Blvd Luau 2: 6828 Key Biscayne FL 33182 | 65 Bowline Ridge Way Key Biscayne FL 33182
cus_a95d697702ea44f9b9a4c0c0505e64f5,Judith,Beck,,homeowner,4,2026-04-27T14:00:00Z,2026-07-27T22:30:00Z,115 Allamanda Ridge Blvd Coral Gables FL 33162
cus_105c83a1aed342d298d641755538d2e0,Carmen,Collier,,homeowner,4,2026-07-03T15:00:00Z,2026-07-27T13:00:00Z,176 Amberjack Hollow St Homestead FL 33162
cus_5def1a2fa8a24fb6aa3afcf9d877f8c5,Cassandra,Slater,Leeward Hospitality,business,4,2026-04-13T14:00:00Z,2026-07-13T14:00:00Z,424 Kingfisher Glen Street Doral FL 33173 | 84 Seashell Cove St Palmetto Bay FL 33155
cus_0036bea3c7384b679378f9542051cfaf,Felix,Anders,,homeowner,4,2026-03-17T14:00:00Z,2026-06-29T19:30:00Z,1715 Glasswort Road Coral Gables FL 33162 | 55 Firebush Cay Drive Coral Gables FL 33162
cus_201b931b9394448584cf56fb3646ef16,Leeward,Hospitality,,business,3,2026-06-27T02:00:00Z,2026-08-22T15:00:00Z,92 Orchid Bluff St Miami Beach FL 33182 | 1841 Cowrie Hollow Dr Key Biscayne FL 33182
cus_b31e222fd5d54943af43163150e40eee,Malcolm,Flynn,,homeowner,3,2026-06-29T22:00:00Z,2026-08-10T14:00:00Z,380 Tern Cove Way Doral FL 33173 | 550 Marlin Harbor Dr Key Biscayne FL 33182
cus_3aa0b130cff74a9c9f36505b1d96100e,Javier,Horton,,homeowner,3,2026-06-06T21:00:00Z,2026-07-03T15:30:00Z,760 Amberjack Bluff Drive Miami Beach FL 33182 | 771 Amberjack Bluff Dr Key Biscayne FL 33182
cus_e945079132d54c46b939943f4aa2e379,Marian,Watts,,homeowner,3,2026-04-13T17:00:00Z,2026-08-24T17:00:00Z,1 Barnacle Bluff Dr Unit 906 Key Biscayne FL 33182 | 8968 Rudder Cay Dr Miami Beach FL 33182
cus_3ddf986eb1fa4d1d981e983d106f9fdc,Victoria,Farrell,,homeowner,3,2026-05-26T16:00:00Z,2026-08-22T17:00:00Z,28 Lighthouse Cay Dr Coral Gables FL 33162 | 149 E Limestone St Coral Gables FL 33162
cus_0fbc7a30a2bb4c01a9224d11ec92664e,Maya,Donovan,,homeowner,3,2026-05-07T14:00:00Z,2026-05-29T13:30:00Z,66 Ixora Isle Cir Coral Gables FL 33162 | 179 S Coral Ridge Pkwy Unit 324 Building 3 Coral Gables FL 33162
cus_3db4ea6ccabd433289328ea967473eb1,Javier,Mendez,,homeowner,3,2026-03-27T15:00:00Z,2026-08-22T23:30:00Z,22 Kingfisher Cay Cv Key Biscayne FL 33182
cus_9634937e446e4d2d90c0d0dee6d97c8d,Karl,Weiss,,homeowner,3,2026-06-13T17:00:00Z,2026-08-21T14:00:00Z,5429 Allamanda Isle Cir Key Biscayne FL 33182 | 57 Ibis Way Coral Gables FL 33162
cus_486b6c8896474ca69d5b9242538afe6c,Eugene,,,homeowner,3,2026-03-20T14:00:00Z,2026-06-30T14:00:00Z,93 Bowline Cay St Miami Beach FL 33182 | 91 Bowline Harbor St Miami Beach FL 33182
cus_b0ff39387eb446e8a76d247de05edf0c,Alina,Olsen,Lighthouse Hospitality,homeowner,3,2026-04-28T14:00:00Z,2026-06-19T14:00:00Z,63 Sargassum Isle Ave Coral Gables FL 33162
cus_638161c5bd7b4b228dea4f1d79e4c692,Sofia,Maddox,,homeowner,3,2026-03-26T16:00:00Z,2026-08-21T14:00:00Z,8962 Rudder Cay Dr Miami Beach FL 33182
cus_c426624ab24f4aec88c2bd98611d079a,Sara,Cortez,,homeowner,3,2026-03-10T19:11:47Z,2026-07-31T16:30:00Z,10140 E Old Mangrove Rd Unit 24 Palmetto Bay FL 33155
cus_5eb23fba4dad41e7981983514a7c441e,Wesley,Erickson,Lighthouse Hospitality,homeowner,3,2026-03-13T14:00:00Z,2026-07-22T15:00:00Z,155 Allamanda Ridge Blvd Coral Gables FL 33162 | 403 Seahorse Bluff Rd Doral FL 33173 | 33 Allamanda Ridge Boulevard Coral Gables FL 33162
cus_8be0c08fe691490f83ef138a9adc4074,Harper,Lynch,,homeowner,3,2026-03-16T20:00:00Z,2026-05-27T14:30:00Z,2830 Cowrie Hollow Dr Unit 304 Key Biscayne FL 33182
cus_d1288e627cf74f48a260d40091a8f77a,Isaac,Mills,,homeowner,3,2026-03-20T19:25:03Z,2026-04-08T14:00:00Z,171 S Lighthouse Landing 101 Key Biscayne FL 33182
cus_2a9fb87fe7a14b519246508df0bf617f,Caleb,Maldonado,,homeowner,3,2026-08-26T19:00:00Z,2026-09-01T14:00:00Z,214 East Ibis Bluff Way Coral Gables FL 33162
cus_ab545ef3c1264839b04b6bdf22a0051b,Noah,Knapp,,homeowner,3,2026-04-03T15:00:00Z,2026-08-10T17:00:00Z,3818 Jacaranda Bluff Trail Miami Beach FL 33182
cus_9a8bc14d857b4169917569a563a5146b,Ethan,Glover,,homeowner,3,2026-04-21T17:30:00Z,2026-08-04T14:00:00Z,1363 W Old Mangrove Rd Unit 1110 Coral Gables FL 33162
cus_af4e216eb8514063a612418d87283e69,Terrence,Kane,,homeowner,3,2026-06-27T00:00:00Z,2026-07-09T14:30:00Z,1363 W Old Mangrove Rd Unit 3122 Coral Gables FL 33162
cus_34dc5be71d2948cdaf66c0d81cb0f88b,Yvonne,Baxter,,homeowner,3,2026-06-29T14:00:00Z,2026-07-03T22:00:00Z,63 Portside Terrace Key Biscayne FL 33182
cus_bb5d26eef14446348077c2ac4751d223,Vera,Strickland,,homeowner,3,2026-03-09T20:00:00Z,2026-05-26T17:00:00Z,1363 W Old Mangrove Rd 2128 Coral Gables FL 33162
cus_e441ac0f122741d5b42a4bd24d6fd60e,Sylvia,Prince,,homeowner,3,2026-03-12T18:00:00Z,2026-05-06T14:00:00Z,98 Cocoplum Cay Way Coral Gables FL 33162
cus_0d644c37058b4072bc7e11f19f228503,Caleb,Herrera,,homeowner,3,2026-05-27T15:00:00Z,2026-09-08T19:00:00Z,8599 Rudder Landing Ln Key Biscayne FL 33182
cus_99e8ac89ef024b7d9ff8250b684c3d38,Xavier,Weaver,,homeowner,3,2026-04-18T00:00:00Z,2026-08-12T14:30:00Z,550 Cormorant Reef Blvd Unit 906 Key Biscayne FL 33182 | 550 Cormorant Reef Blvd Unit 1503 Key Biscayne FL 33182 | 550 Cormorant Reef Boulevard Unit 905 Key Biscayne FL 33182
cus_da6cc42936224b07bc1ef81ca65f8f80,Vivian,McCarthy,,homeowner,3,2026-07-28T14:00:00Z,2026-07-30T18:00:00Z,82 S Grouper Hollow Square UNIT 2i Palmetto Bay FL 33155 | 29 Oleander Ridge Ln Kendall FL 33155
cus_53fab24f857243a2b2bc997f5667b04d,Sylvia,Blackwell,,homeowner,3,2026-03-12T15:00:00Z,2026-07-27T21:30:00Z,3284 Harborlight Hollow Ln Miami Beach FL 33182
cus_856847fce591469e8fd7796e48ba71c0,Delia,Cardenas,,homeowner,3,2026-06-25T18:00:00Z,2026-07-23T19:00:00Z,1813 Ixora Reef Ct Miami Beach FL 33182
cus_f9955fbc392d4f37a89454d167fc4713,Mabel,Kane,,homeowner,3,2026-04-16T14:00:00Z,2026-07-18T00:00:00Z,1498 Barnacle Ridge Ln E Key Biscayne FL 33182
cus_43852b3e4e9d4deba0cc1ac2a59dbc21,Violet,Stanton,,homeowner,3,2026-05-27T15:00:00Z,2026-06-25T20:00:00Z,26 Manatee Ln Coral Gables FL 33162
cus_08fe8be74a6641b5b13a34c750af18d8,Willa,Avery,,homeowner,3,2026-07-25T16:00:00Z,2026-09-02T13:00:00Z,246 Grouper Reef Drive Miami Beach FL 33182 | 246 Grouper Reef Dr Miami Beach FL 33182
cus_85ab8f656d7f4e9585f1365808caf9c2,Cecilia,Wiley,,homeowner,3,2026-08-24T14:00:00Z,2026-09-01T17:00:00Z,4000 Limestone Cay Trail Miami Beach FL 33182
cus_729a5329463b46e890a947e038637126,Ruby,Harrington,,homeowner,3,2026-05-19T20:00:00Z,2026-08-31T20:00:00Z,159 Windward Cay Lane Coral Gables FL 33162 | 40 Seahorse Isle Lane Coral Gables FL 33162
cus_6e96a3ce09804121aba02a2814a2b4d3,Tanya,Fleming,,homeowner,3,2026-08-26T19:00:00Z,2026-08-26T21:00:00Z,13 Bayberry Terrace Dr Coral Gables FL 33162
cus_92cfcdc876804eddad69a7b6c48ddecf,,,Longleaf Hospitality,homeowner,3,2026-05-14T15:00:00Z,2026-08-22T14:00:00Z,550 Cormorant Reef Blvd Unit 1211 Key Biscayne FL 33182 | 550 Cormorant Reef Blvd Unit 1304 Key Biscayne FL 33182
cus_3e73b146402648a8844ae08566dfde10,Selena,Lyons,,homeowner,3,2026-03-03T15:00:00Z,2026-08-20T19:00:00Z,637 Bonefish Harbor Loop Miami Beach FL 33182
cus_c0a88f56d9ee4fb9a6097f96bdb5ea31,Lighthouse,Hospitality,,homeowner,3,2026-07-26T15:00:00Z,2026-08-21T15:00:00Z,37 Flamingo Key Ave Coral Gables FL 33162
cus_746aaf97697f4370b038c917764db990,Ethan,Conley,,homeowner,3,2026-07-23T15:00:00Z,2026-08-12T17:30:00Z,3125 Amberjack Dr Key Biscayne FL 33182 | 3125 Amberjack Drive Key Biscayne FL 33182
cus_f7a464755f394de0bb400eb03011ae50,Sofia,Conley,,homeowner,3,2026-06-28T21:00:00Z,2026-08-08T15:00:00Z,1096 Cowrie Hollow Dr 1202 Key Biscayne FL 33182 | 1096 Cowrie Hollow Drive Unit 1512 Key Biscayne FL 33182
cus_06932528392241c3a67b58c1eb7e6c16,Christina,McLean,,homeowner,3,2026-07-02T14:00:00Z,2026-08-03T17:30:00Z,248 Snapper Cove Drive Key Biscayne FL 33182
cus_8ed3dff23c9b40d280db5752ea7c0f1e,Pedro,Rush,,homeowner,3,2026-06-05T21:00:00Z,2026-08-03T21:00:00Z,302 Cowrie Cay Rd Hialeah FL 33154
cus_13e6eb118ceb4f4cbc4e24ebd5b2f78f,Abby,Reyes,,homeowner,3,2026-06-18T17:00:00Z,2026-07-31T20:00:00Z,3430 Harborlight Hollow Ln Key Biscayne FL 33182
cus_ec48cdb4778945d3b400273d26422b6a,Edward,Daniels,,homeowner,3,2026-06-26T15:30:00Z,2026-07-25T23:00:00Z,35 Seahorse Harbor Rd Coral Gables FL 33162
cus_3525c878b68340748655f1bf328b075d,Isabel,Kane,,homeowner,3,2026-06-09T14:00:00Z,2026-07-22T15:00:00Z,4567 Tidewater Bluff Ct Miami Beach FL 33182
cus_20a1286d6c8b462c8242a765d5760dd0,Tobias,Irwin,,homeowner,3,2026-06-29T15:00:00Z,2026-07-21T14:00:00Z,3324 Marlin Dr Key Biscayne FL 33182
cus_74cbd9d2598c4e06bc6892428a373d20,Tobias,Parks,,homeowner,3,2026-05-13T16:00:00Z,2026-07-15T16:00:00Z,501 Sargassum Reef Dr Miami Beach FL 33182 | 295 Seafoam Glen Dr Miami Beach FL 33182
cus_ff6366a78f0342a4a6e66c0adc071fa8,Jonah,Herrera,,homeowner,3,2026-05-31T17:00:00Z,2026-07-10T17:30:00Z,10343 E Old Mangrove Rd b378 Pinecrest FL 33155 | 459 Bougainvillea Glen Rd Coral Gables FL 33162
cus_16102f26961a4ca5aa39040d8a3a1ca5,Zoe,Moody,,homeowner,3,2026-06-30T01:00:00Z,2026-07-06T17:30:00Z,443 Windward Cove Cir Miami Beach FL 33182
cus_1c5e6d5823ae4c10ac8481d55a765816,Violet,Ferguson,,homeowner,3,2026-05-26T18:00:00Z,2026-07-02T19:00:00Z,122 Sea-Lavender Pointe Coral Gables FL 33162
cus_fb6b8d4e45d74d9483bfd4463d5ad074,Josie,Sexton,,homeowner,3,2026-05-14T19:30:00Z,2026-06-10T20:30:00Z,4329 Palmetto Hollow Ln Miami Beach FL 33182
cus_23a3c27cdcb04dd399a3abc212781b9d,Felix,Lowe,,homeowner,3,2026-05-24T23:00:00Z,2026-06-01T14:00:00Z,367 Ixora Isle Dr Coral Gables FL 33162 | 201 Coquina Hollow Circle Coral Gables FL 33162
cus_ba60398b56624ab590de5d024586d99f,Omar,Flynn,,homeowner,3,2026-04-13T21:00:00Z,2026-05-23T20:30:00Z,1157 Sargassum Harbor Ct Miami Beach FL 33182
cus_7c6f5275e2424fd09796754ab106f8cc,Harvey,Ramsey,Tidewater Hospitality,business,2,2026-06-10T21:00:00Z,2026-08-14T14:00:00Z,20 Sabal Landing Ln Coral Gables FL 33162
cus_3c4e308e4c1347c8bcbd454abeebdc32,Delia,Hobbs,Seagrass Hospitality,homeowner,2,2026-05-08T18:00:00Z,2026-05-24T19:00:00Z,392 Banyan Terrace Cir Coral Gables FL 33162 | 43 Leeward Bluff Dr Coral Gables FL 33162
cus_6df6635fc7ea4a79a874ba6d9b90bf04,Nadia,Hale,,homeowner,2,2026-03-02T19:30:00Z,2026-07-14T23:00:00Z,69 Plumeria Glen Drive Cottage 20 B Miami Beach FL 33182
cus_4b83722b0e0b43ef8aff93a24de5db5d,Alexa,Leach,,homeowner,2,2026-03-17T20:00:00Z,2026-08-25T18:00:00Z,126 Allamanda Ridge Blvd Coral Gables FL 33162
cus_c668c8c2100d41f59903ff09c7427566,Sandra,,Longleaf Hospitality,homeowner,2,2026-04-24T21:30:00Z,2026-05-27T16:00:00Z,8856 Kingfisher Terrace Dr Miami Beach FL 33182
cus_e7a70e69cb7a42178f53885ffbdbc9bc,Osprey,Hospitality,,homeowner,2,2026-05-15T19:00:00Z,2026-06-22T16:00:00Z,38 Jacaranda Harbor Rd Suite 1 & 2 Coral Gables FL 33162
cus_bb0d1659f02942609fa6a01683b2a165,Sofia,Harrington,,homeowner,2,2026-04-10T17:00:00Z,2026-05-13T19:00:00Z,251 Oleander Pointe Ln Cutler Bay FL 33155 | 200 Cocoplum Harbor Way Homestead FL 33162
cus_7a4d54d0c5634d3aba4f8548ba24e44c,Christina,Kirby,,homeowner,2,2026-06-17T17:00:00Z,2026-07-03T14:57:13Z,141 E Coquina Key Ave Coral Gables FL 33162
cus_2947880c2ca248e4a84190ef6ea28ba8,Yvonne,Beck,,homeowner,2,2026-06-09T18:00:00Z,2026-06-13T16:00:00Z,450 Lighthouse Glen Dr Key Biscayne FL 33182
cus_076cb6e0a60c45b98e959112e86f637d,Janice,Farrell,,homeowner,2,2026-07-31T17:30:00Z,2026-09-01T20:27:52Z,731 Egret Pointe Dr Coral Gables FL 33162
cus_700858c7e1744a52a77caaaac6bcdc98,Tamara,Harrington,,homeowner,2,2026-07-20T22:00:00Z,2026-07-21T18:30:00Z,434 E Ixora Bluff St Fort Lauderdale FL 33166
cus_443ef849bbed484ab22d38ce795f3222,Gwen,Vance,,homeowner,2,2026-06-22T14:00:00Z,2026-06-28T00:00:00Z,243 Sanddollar Cay Drive Coral Gables FL 33162
cus_6878d9655891442a823492d81b6c44a2,Lorena,Ellison,,homeowner,2,2026-06-18T18:00:00Z,2026-06-18T19:00:00Z,5000 S Sabal Shores Blvd Unit 6703 Key Biscayne FL 33182 | 5000 S Sabal Shores Blvd Unit 6701 Key Biscayne FL 33182
cus_432bcbc27cf741b2a00bd68cb2fcd8b5,Pamela,Norris,,homeowner,2,2026-04-22T18:00:00Z,2026-06-15T16:00:00Z,321 Seafoam Landing Doral FL 33173
cus_d83d9d1e5af04b23be5982a11f223917,Brianna,Cannon,,homeowner,2,2026-03-13T17:00:00Z,2026-06-04T15:00:00Z,955 Cowrie Hollow Dr Unit 520 Key Biscayne FL 33182
cus_a9b7ff29e4654c46850b3c85720170db,Simon,Vaughn,,homeowner,2,2026-05-18T18:00:00Z,2026-06-01T15:00:00Z,81 Keel Ct Key Biscayne FL 33182
cus_097bc9ca587f48ee800240833c55bbce,Raquel,Strickland,,homeowner,2,2026-04-17T20:00:00Z,2026-09-01T17:00:00Z,43 Frangipani Landing Trail Unit 6 Key Biscayne FL 33182
cus_69e44414ddca4888a3b81391f47ce78c,Gail,McGuire,,homeowner,2,2026-05-11T14:00:00Z,2026-08-20T14:00:00Z,110 Seashell Hollow Loop Miami Beach FL 33182
cus_7934dbad396141919b93c83bfe8c0287,Mabel,Gutierrez,,homeowner,2,2026-04-30T14:00:00Z,2026-08-05T02:00:00Z,231 Ixora Terrace Ct Key Biscayne FL 33182
cus_ccde860772ea432482ed748d6c2f83ab,Esther,Hahn,,homeowner,2,2026-06-08T14:45:00Z,2026-08-03T16:30:00Z,Bowline Glen Dr Lot 12 Palmetto Bay FL 33155
cus_bbe87bdfbb2748228b9ac6e589ba64d9,Stuart,Harrington,Shoreline Hospitality,homeowner,2,2026-06-11T17:00:00Z,2026-07-05T15:00:00Z,29 Moonraker Isle Ct Miami Beach FL 33182 | 2734 Bayfront Hwy unit 7 Miami Beach FL 33182
cus_b12679d208174be8bad0ad8049c16ca4,Mildred,McCarthy,,homeowner,2,2026-06-23T20:41:36Z,2026-06-24T14:00:00Z,1469 Flamingo Harbor Ave Miami Beach FL 33182
cus_f547abc7ee184d6cab07f53dce10b5b8,Eugene,Gaines,,homeowner,2,2026-03-17T14:00:00Z,2026-05-21T19:00:00Z,42 Orchid Bluff St Cutler Bay FL 33155
cus_4a91d678faca4b8dbb3643cc2a1c4545,Vivian,Spence,,homeowner,2,2026-04-09T17:00:00Z,2026-04-29T17:00:00Z,273 Seahorse Reef Dr Key Biscayne FL 33182
cus_176b7c509a784f74bb0603bc04ab1608,Brianna,Roach,,homeowner,2,2026-03-16T21:30:00Z,2026-04-23T14:00:00Z,181 Cowrie Shores Wy Coral Gables FL 33162 | 116 W Orchid Shores Dr Coral Gables FL 33162
cus_9d89f1bd48c547dc8c068095afe665d2,Eugene,Gregory,,homeowner,2,2026-09-08T16:00:00Z,2026-09-08T16:00:00Z,5558 W Old Mangrove Rd Coral Gables FL 33162
cus_0f36c472c0ea45869ee4f6fdbbad5433,Delia,Rasmussen,,homeowner,2,2026-04-03T14:00:00Z,2026-08-25T20:20:54Z,8969 Rudder Cay Dr Key Biscayne FL 33182
cus_7e6680ef6ef54139ba7a6f0ea2cf269f,Cecilia,Wyatt,,homeowner,2,2026-08-01T17:00:00Z,2026-08-26T13:30:00Z,43 Frangipani Landing Trail Key Biscayne FL 33182 | 85 Banyan Reef Drive Doral FL 33173
cus_a2da6c64393c4c9b9fa8c1098cd35778,Norma,Hines,,homeowner,2,2026-07-24T16:00:00Z,2026-07-26T19:00:00Z,1840 Bayfront Hwy Key Biscayne FL 33182
cus_c6cc489c983541a39c0a9452e76e097a,Martha,Cunningham,,homeowner,2,2026-06-26T16:00:00Z,2026-07-06T16:00:00Z,399 Glasswort Rd Coral Gables FL 33162 | 157 Allamanda Ridge Blvd Coral Gables FL 33162
cus_e8807d6743494a578f7820adc6201380,Judith,Shepherd,,homeowner,2,2026-04-28T16:00:00Z,2026-07-04T23:00:00Z,778 Cowrie Hollow Dr 107A Key Biscayne FL 33182 | 778 Cowrie Hollow Drive 107A Key Biscayne FL 33182
cus_14e4a7b649c44e079f60576e710e2499,Lucia,Kerr,,homeowner,2,2026-04-27T12:45:00Z,2026-06-23T16:00:00Z,1363 W Old Mangrove Rd Unit 3125 Coral Gables FL 33162
cus_5917185a5f7a472abfd344ff57ca429f,Esther,Manning,,homeowner,2,2026-04-04T16:00:00Z,2026-05-13T20:00:00Z,68 Cowrie Landing Road Coral Gables FL 33162
cus_b5ef660c6d874f4caa9b7dae3b7d0169,Rita,Gregory,,homeowner,2,2026-03-11T14:00:00Z,2026-03-24T18:00:00Z,53 Harborlight Glen Ct Key Biscayne FL 33182
cus_8682615cb5084c3f97c2721bc6ce71f1,Camila,Velez,,homeowner,2,2026-03-06T15:00:00Z,2026-09-09T14:00:00Z,458 E Bowline Key Rd Coral Gables FL 33162
cus_0ea26f66553741ec82b375c21f550990,Jasmine,Harrington,,homeowner,2,2026-08-25T19:00:00Z,2026-09-08T14:00:00Z,226 Keel Pointe Cove Miami Beach FL 33182
cus_cf7d7ec0928b4cdb94f8c2f5041b6191,Darren,Vincent,,homeowner,2,2026-08-24T14:00:00Z,2026-08-27T18:00:00Z,515 Cormorant Reef Blvd Unit 807/807A Coral Gables FL 33162
cus_a0fcfa0875ce4a6d8bdccf21168801b8,Emily,Leblanc,,homeowner,2,2026-08-03T18:00:00Z,2026-08-18T18:00:00Z,75 Bowline Harbor St Miami Beach FL 33182
cus_5a23a02eaea44884b563665343724d10,Edward,Carver,,homeowner,2,2026-05-18T23:00:00Z,2026-08-17T19:00:00Z,89 Manatee Ridge Ln Coral Gables FL 33162
cus_5e98525dc80a4f77880a0d7b1e511710,Ernesto,Richmond,,homeowner,2,2026-07-07T18:30:00Z,2026-08-18T15:30:00Z,5 Snapper Cove Drive Key Biscayne FL 33182
cus_df150f83cb594e17b254c8d66ec7322b,Victoria,Mills,,homeowner,2,2026-06-19T15:00:00Z,2026-07-17T14:00:00Z,160 Ibis Bluff Way Coral Gables FL 33162 | 132 Orchid Glen Wy Kendall FL 33155
cus_63dccc97ebac4e239c31730ca89d89f0,Kayla,Monroe,,homeowner,2,2026-07-01T14:00:00Z,2026-07-03T13:30:00Z,10 Sargassum Landing Ct Coral Gables FL 33162
cus_c53a7ff4bc1e412480de0a98610b9132,Phoebe,Jennings,,homeowner,2,2026-06-27T01:00:00Z,2026-07-01T15:00:00Z,1363 W Old Mangrove Rd Unit 2123 Coral Gables FL 33162
cus_ac502d6002844f589c9c75a3ec08e4ac,Tanya,Trujillo,,homeowner,2,2026-06-23T00:00:00Z,2026-06-24T16:00:00Z,344 Oleander Hollow Dr Key Biscayne FL 33182
cus_2667cf1108ba408eb140d0e0c6577c17,Javier,Avery,,homeowner,2,2026-06-03T19:00:00Z,2026-06-12T14:00:00Z,5178 Grouper Ridge Dr Key Biscayne FL 33182
cus_22632b17974a4f75b6bf2d94c583b266,Ted,Ellison,,homeowner,2,2026-05-04T14:00:00Z,2026-06-04T14:30:00Z,11 Amberjack Landing Road Coral Gables FL 33162 | 19 Amberjack Landing Road Coral Gables FL 33162
cus_a8437e7751a54168b6a9ceb87b2099a2,Gail,Mann,,homeowner,2,2026-04-08T17:30:00Z,2026-05-29T14:00:00Z,61 Spinnaker Cove Dr Coral Gables FL 33162
cus_cd5eecd417244c4ba59c7755a2bad947,Leslie,Hanson,,homeowner,2,2026-05-18T14:00:00Z,2026-05-28T21:30:00Z,2606 Cowrie Hollow Dr Unit 2305 Key Biscayne FL 33182
cus_bd363e45e9d545c490f4612f407e336e,Hazel,Dudley,,homeowner,2,2026-04-22T16:00:00Z,2026-04-27T15:00:00Z,3324 Marlin Dr Miami Beach FL 33182
cus_bd0b701a3a9a447bb310f51d05465c60,Lighthouse,Hospitality,,homeowner,2,2026-09-01T21:00:00Z,2026-09-02T14:00:00Z,162 Cowrie Bluff Ln 305 Miami Beach FL 33182
cus_404dcb780a614ccaa96a3b7e2fe5e5c7,Longleaf,,,homeowner,2,2026-08-07T14:00:00Z,2026-09-01T20:18:34Z,14060 Mangrove Isle Pkwy Miami Beach FL 33182
cus_03b0453a31124208b089d2467e3e832a,Jesse,Weeks,,homeowner,2,2026-08-28T21:00:00Z,2026-09-03T14:00:00Z,205 Seagrape Hollow St Homestead FL 33176
cus_64511a58560740e78deac4996d66c96b,Whitecap,Hospitality,,homeowner,2,2026-03-23T17:00:00Z,2026-09-14T14:00:00Z,1848 E Old Mangrove Rd Unit 9 Coral Gables FL 33162
cus_e63341e017ee4596aee05ad0df764f63,Ariel,Navarro,,homeowner,2,2026-09-01T14:00:00Z,2026-09-02T14:00:00Z,8592 Rudder Landing Ln Miami Beach FL 33182
cus_6f344cddf63645ecaced2f2a68d18601,Cassandra,Maxwell,,homeowner,2,2026-08-30T11:00:00Z,2026-08-30T11:00:00Z,65 Barnacle Isle Lane Coral Gables FL 33162
cus_010fb9d7affb4927bc4a6e1e7f0493db,Harvey,Calhoun,,homeowner,2,2026-08-28T19:00:00Z,2026-08-28T19:00:00Z,1007 Bougainvillea Terrace Miami FL 33174 | 8184 Spinnaker Glen Pkwy Aventura FL 33133
cus_18b2c18f64734b928ca391e4033fa5bd,Miles,Farrell,,homeowner,2,2026-03-24T20:00:00Z,2026-08-28T14:15:00Z,220 Glasswort Rd Coral Gables FL 33162 | 172 Orchid Pointe Cir Coral Gables FL 33162
cus_7e5672d93b5d4b64a2045be221a79cc2,Miranda,Leblanc,,homeowner,2,2026-08-31T14:00:00Z,2026-08-31T14:00:00Z,176 Bonefish Cove Dr Coral Gables FL 33162
cus_b39ccb43b0a44542827cec7a6be8f40a,Carmen,Logan,,homeowner,2,2026-08-22T19:00:00Z,2026-09-02T13:00:00Z,8577 Bowline Landing Boulevard Unit 101 Aventura FL 33133
cus_addde17e861244fdbeca645c9624f910,Terrence,Tucker,,homeowner,2,2026-07-17T16:30:00Z,2026-08-26T21:00:00Z,186 Leeward Pointe Miami Beach FL 33182
cus_46809fa3478a443388d581caf0a98b57,Cassandra,Fuller,,homeowner,2,2026-08-19T17:00:00Z,2026-08-26T17:00:00Z,191 Portside Pointe Way Coral Gables FL 33162
cus_9ab9d4ee688f465781eb7d992e19bb7e,Terrence,Leach,,homeowner,2,2026-03-30T14:29:11Z,2026-08-23T19:00:00Z,142 Cocoplum Cay Way Coral Gables FL 33162 | 176 West Bonefish Landing Drive Coral Gables FL 33162
cus_1eecf0d938e74bbea075d05c226782bd,Tara,Vaughn,Lighthouse Hospitality,homeowner,2,2026-06-04T16:00:00Z,2026-08-22T11:00:00Z,5207 Grouper Ridge Dr Key Biscayne FL 33182 | 11 Seagrape Cay Lane Coral Gables FL 33162
